k1,k2,S(MAC^7 k1 k2),R1,R2
72.0,98.0,0.0,0.8814178573489018,0.9449585491593157
72.0,99.0,0.0,0.8814178573489018,0.9470509457256584
72.0,100.0,0.0,0.8814178573489018,0.9491223128249608
72.0,101.0,0.0,0.8814178573489018,0.9511730689645422
72.0,102.0,0.0,0.8814178573489018,0.9532036202816422
72.0,103.0,0.0,0.8814178573489018,0.955214361026174
72.0,104.0,0.0,0.8814178573489018,0.9572056740201558
72.0,105.0,0.0,0.8814178573489018,0.9591779310951604
72.0,106.0,0.0,0.8814178573489018,0.9611314935090284
72.0,107.0,0.0,0.8814178573489018,0.9630667123430208
72.0,108.0,0.0,0.8814178573489018,0.9649839288804956
72.0,109.0,0.0,0.8814178573489018,0.9668834749681324
72.0,110.0,0.0,0.8814178573489018,0.9687656733606655
72.0,111.0,0.0,0.8814178573489018,0.9706308380500152
72.0,112.0,0.0,0.8814178573489018,0.9724792745796575
72.0,113.0,0.0,0.8814178573489018,0.974311280345027
72.0,114.0,0.0,0.8814178573489018,0.9761271448806774
72.0,115.0,0.0,0.8814178573489018,0.9779271501349108
72.0,116.0,0.0,0.8814178573489018,0.9797115707325104
72.0,117.0,0.0,0.8814178573489018,0.9814806742262008
72.0,118.0,0.0,0.8814178573489018,0.9832347213374059
72.0,119.0,0.0,0.8814178573489018,0.9849739661868492
72.0,120.0,0.0,0.8814178573489018,0.9866986565155028
72.0,121.0,0.0,0.8814178573489018,0.9884090338963708
72.0,122.0,0.0,0.8814178573489018,0.9901053339375552
72.0,123.0,0.0,0.8814178573489018,0.9917877864770342
72.0,124.0,0.0,0.8814178573489018,0.9934566157695536
72.0,125.0,0.0,0.8814178573489018,0.9951120406660126
72.0,126.0,0.0,0.8814178573489018,0.9967542747857024
72.0,127.0,0.0,0.8814178573489018,0.9983835266817379
72.0,128.0,0.0,0.8814178573489018,1.0
73.0,1.0,1.0,0.8842606512685739,0.0
73.0,2.0,1.0,0.8842606512685739,0.14285714285714285
73.0,3.0,1.0,0.8842606512685739,0.2264232143887366
73.0,4.0,1.0,0.8842606512685739,0.2857142857142857
73.0,5.0,1.0,0.8842606512685739,0.33170401355533746
73.0,6.0,1.0,0.8842606512685739,0.3692803572458794
73.0,7.0,1.0,0.8842606512685739,0.4010507031510863
73.0,8.0,1.0,0.8842606512685739,0.42857142857142855
73.0,9.0,1.0,0.8842606512685739,0.4528464287774732
73.0,10.0,1.0,0.8842606512685739,0.4745611564124804
73.0,11.0,1.0,0.8842606512685739,0.4942045169481854
73.0,12.0,1.0,0.8842606512685739,0.5121375001030224
73.0,13.0,1.0,0.8842606512685739,0.5286342454487275
73.0,14.0,1.0,0.8842606512685739,0.5439078460082291
73.0,15.0,1.0,0.8842606512685739,0.5581272279440741
73.0,16.0,1.0,0.8842606512685739,0.5714285714285714
73.0,17.0,1.0,0.8842606512685739,0.5839232630357628
73.0,18.0,1.0,0.8842606512685739,0.5957035716346161
73.0,19.0,1.0,0.8842606512685739,0.6068467876347979
73.0,20.0,0.9971602839716032,0.8842606512685739,0.6174182992696232
73.0,21.0,0.0,0.8842606512685739,0.627473917539823
73.0,22.0,0.0,0.8842606512685739,0.6370616598053281
73.0,23.0,0.0,0.8842606512685739,0.6462231365795733
73.0,24.0,0.0,0.8842606512685739,0.6549946429601653
73.0,25.0,0.0,0.8842606512685739,0.6634080271106749
73.0,26.0,0.0,0.8842606512685739,0.6714913883058704
73.0,27.0,0.0,0.8842606512685739,0.6792696431662099
73.0,28.0,0.0,0.8842606512685739,0.6867649888653721
73.0,29.0,0.0,0.8842606512685739,0.6939972850182247
73.0,30.0,0.0,0.8842606512685739,0.7009843708012171
73.0,31.0,0.0,0.8842606512685739,0.707742330055268
73.0,32.0,0.0,0.8842606512685739,0.7142857142857143
73.0,33.0,0.0,0.8842606512685739,0.7206277313369219
73.0,34.0,0.0,0.8842606512685739,0.7267804058929057
73.0,35.0,0.0,0.8842606512685739,0.7327547167064238
73.0,36.0,0.0,0.8842606512685739,0.7385607144917589
73.0,37.0,0.0,0.8842606512685739,0.7442076236612786
73.0,38.0,0.0,0.8842606512685739,0.7497039304919407
73.0,39.0,0.0,0.8842606512685739,0.7550574598374641
73.0,40.0,0.0,0.8842606512685739,0.7602754421267661
73.0,41.0,0.0,0.8842606512685739,0.7653645720882977
73.0,42.0,0.0,0.8842606512685739,0.7703310603969659
73.0,43.0,0.0,0.8842606512685739,0.7751806792431568
73.0,44.0,0.0,0.8842606512685739,0.7799188026624709
73.0,45.0,0.0,0.8842606512685739,0.7845504423328107
73.0,46.0,0.0,0.8842606512685739,0.7890802794367161
73.0,47.0,0.0,0.8842606512685739,0.7935126930968054
73.0,48.0,0.0,0.8842606512685739,0.7978517858173081
73.0,49.0,0.0,0.8842606512685739,0.8021014063021726
73.0,50.0,0.0,0.8842606512685739,0.8062651699678177
73.0,51.0,0.0,0.8842606512685739,0.8103464774244994
73.0,52.0,0.0,0.8842606512685739,0.8143485311630132
73.0,53.0,0.0,0.8842606512685739,0.8182743506518857
73.0,54.0,0.0,0.8842606512685739,0.8221267860233528
73.0,55.0,0.0,0.8842606512685739,0.8259085305035229
73.0,56.0,0.0,0.8842606512685739,0.8296221317225151
73.0,57.0,0.0,0.8842606512685739,0.8332700020235346
73.0,58.0,0.0,0.8842606512685739,0.8368544278753675
73.0,59.0,0.0,0.8842606512685739,0.8403775784802631
73.0,60.0,0.0,0.8842606512685739,0.8438415136583598
73.0,61.0,0.0,0.8842606512685739,0.8472481910804124
73.0,62.0,0.0,0.8842606512685739,0.8505994729124108
73.0,63.0,0.0,0.8842606512685739,0.8538971319285595
73.0,64.0,0.0,0.8842606512685739,0.8571428571428571
73.0,65.0,0.0,0.8842606512685739,0.8603382590040649
73.0,66.0,0.0,0.8842606512685739,0.8634848741940647
73.0,67.0,0.0,0.8842606512685739,0.866584170065396
73.0,68.0,0.0,0.8842606512685739,0.8696375487500486
73.0,69.0,0.0,0.8842606512685739,0.8726463509683101
73.0,70.0,0.0,0.8842606512685739,0.8756118595635668
73.0,71.0,0.0,0.8842606512685739,0.8785353027863831
73.0,72.0,0.0,0.8842606512685739,0.8814178573489018
73.0,73.0,0.0,0.8842606512685739,0.8842606512685739
73.0,74.0,0.0,0.8842606512685739,0.8870647665184216
73.0,75.0,0.0,0.8842606512685739,0.8898312414994115
73.0,76.0,0.0,0.8842606512685739,0.8925610733490837
73.0,77.0,0.0,0.8842606512685739,0.8952552200992717
73.0,78.0,0.0,0.8842606512685739,0.8979146026946071
73.0,79.0,0.0,0.8842606512685739,0.9005401068824433
73.0,80.0,0.0,0.8842606512685739,0.9031325849839088
73.0,81.0,0.0,0.8842606512685739,0.9056928575549464
73.0,82.0,0.0,0.8842606512685739,0.9082217149454408
73.0,83.0,0.0,0.8842606512685739,0.9107199187638464
73.0,84.0,0.0,0.8842606512685739,0.9131882032541084
73.0,85.0,0.0,0.8842606512685739,0.9156272765911004
73.0,86.0,0.0,0.8842606512685739,0.9180378221002996
73.0,87.0,0.0,0.8842606512685739,0.9204204994069612
73.0,88.0,0.0,0.8842606512685739,0.922775945519614
73.0,89.0,0.0,0.8842606512685739,0.9251047758523424
73.0,90.0,0.0,0.8842606512685739,0.9274075851899536
73.0,91.0,0.0,0.8842606512685739,0.9296849485998138
73.0,92.0,0.0,0.8842606512685739,0.931937422293859
73.0,93.0,0.0,0.8842606512685739,0.9341655444440046
73.0,94.0,0.0,0.8842606512685739,0.9363698359539482
73.0,95.0,0.0,0.8842606512685739,0.9385508011901356
73.0,96.0,0.0,0.8842606512685739,0.9407089286744508
73.0,97.0,0.0,0.8842606512685739,0.9428446917410184
73.0,98.0,0.0,0.8842606512685739,0.9449585491593157
73.0,99.0,0.0,0.8842606512685739,0.9470509457256584
73.0,100.0,0.0,0.8842606512685739,0.9491223128249608
73.0,101.0,0.0,0.8842606512685739,0.9511730689645422
73.0,102.0,0.0,0.8842606512685739,0.9532036202816422
73.0,103.0,0.0,0.8842606512685739,0.955214361026174
73.0,104.0,0.0,0.8842606512685739,0.9572056740201558
73.0,105.0,0.0,0.8842606512685739,0.9591779310951604
73.0,106.0,0.0,0.8842606512685739,0.9611314935090284
73.0,107.0,0.0,0.8842606512685739,0.9630667123430208
73.0,108.0,0.0,0.8842606512685739,0.9649839288804956
73.0,109.0,0.0,0.8842606512685739,0.9668834749681324
73.0,110.0,0.0,0.8842606512685739,0.9687656733606655
73.0,111.0,0.0,0.8842606512685739,0.9706308380500152
73.0,112.0,0.0,0.8842606512685739,0.9724792745796575
73.0,113.0,0.0,0.8842606512685739,0.974311280345027
73.0,114.0,0.0,0.8842606512685739,0.9761271448806774
73.0,115.0,0.0,0.8842606512685739,0.9779271501349108
73.0,116.0,0.0,0.8842606512685739,0.9797115707325104
73.0,117.0,0.0,0.8842606512685739,0.9814806742262008
73.0,118.0,0.0,0.8842606512685739,0.9832347213374059
73.0,119.0,0.0,0.8842606512685739,0.9849739661868492
73.0,120.0,0.0,0.8842606512685739,0.9866986565155028
73.0,121.0,0.0,0.8842606512685739,0.9884090338963708
73.0,122.0,0.0,0.8842606512685739,0.9901053339375552
73.0,123.0,0.0,0.8842606512685739,0.9917877864770342
73.0,124.0,0.0,0.8842606512685739,0.9934566157695536
73.0,125.0,0.0,0.8842606512685739,0.9951120406660126
73.0,126.0,0.0,0.8842606512685739,0.9967542747857024
73.0,127.0,0.0,0.8842606512685739,0.9983835266817379
73.0,128.0,0.0,0.8842606512685739,1.0
74.0,1.0,1.0,0.8870647665184216,0.0
74.0,2.0,1.0,0.8870647665184216,0.14285714285714285
74.0,3.0,1.0,0.8870647665184216,0.2264232143887366
74.0,4.0,1.0,0.8870647665184216,0.2857142857142857
74.0,5.0,1.0,0.8870647665184216,0.33170401355533746
74.0,6.0,1.0,0.8870647665184216,0.3692803572458794
74.0,7.0,1.0,0.8870647665184216,0.4010507031510863
74.0,8.0,1.0,0.8870647665184216,0.42857142857142855
74.0,9.0,1.0,0.8870647665184216,0.4528464287774732
74.0,10.0,1.0,0.8870647665184216,0.4745611564124804
74.0,11.0,1.0,0.8870647665184216,0.4942045169481854
74.0,12.0,1.0,0.8870647665184216,0.5121375001030224
74.0,13.0,1.0,0.8870647665184216,0.5286342454487275
74.0,14.0,1.0,0.8870647665184216,0.5439078460082291
74.0,15.0,1.0,0.8870647665184216,0.5581272279440741
74.0,16.0,1.0,0.8870647665184216,0.5714285714285714
74.0,17.0,1.0,0.8870647665184216,0.5839232630357628
74.0,18.0,1.0,0.8870647665184216,0.5957035716346161
74.0,19.0,1.0,0.8870647665184216,0.6068467876347979
74.0,20.0,0.9880523213914926,0.8870647665184216,0.6174182992696232
74.0,21.0,0.0,0.8870647665184216,0.627473917539823
74.0,22.0,0.0,0.8870647665184216,0.6370616598053281
74.0,23.0,0.0,0.8870647665184216,0.6462231365795733
74.0,24.0,0.0,0.8870647665184216,0.6549946429601653
74.0,25.0,0.0,0.8870647665184216,0.6634080271106749
74.0,26.0,0.0,0.8870647665184216,0.6714913883058704
74.0,27.0,0.0,0.8870647665184216,0.6792696431662099
74.0,28.0,0.0,0.8870647665184216,0.6867649888653721
74.0,29.0,0.0,0.8870647665184216,0.6939972850182247
74.0,30.0,0.0,0.8870647665184216,0.7009843708012171
74.0,31.0,0.0,0.8870647665184216,0.707742330055268
74.0,32.0,0.0,0.8870647665184216,0.7142857142857143
74.0,33.0,0.0,0.8870647665184216,0.7206277313369219
74.0,34.0,0.0,0.8870647665184216,0.7267804058929057
74.0,35.0,0.0,0.8870647665184216,0.7327547167064238
74.0,36.0,0.0,0.8870647665184216,0.7385607144917589
74.0,37.0,0.0,0.8870647665184216,0.7442076236612786
74.0,38.0,0.0,0.8870647665184216,0.7497039304919407
74.0,39.0,0.0,0.8870647665184216,0.7550574598374641
74.0,40.0,0.0,0.8870647665184216,0.7602754421267661
74.0,41.0,0.0,0.8870647665184216,0.7653645720882977
74.0,42.0,0.0,0.8870647665184216,0.7703310603969659
74.0,43.0,0.0,0.8870647665184216,0.7751806792431568
74.0,44.0,0.0,0.8870647665184216,0.7799188026624709
74.0,45.0,0.0,0.8870647665184216,0.7845504423328107
74.0,46.0,0.0,0.8870647665184216,0.7890802794367161
74.0,47.0,0.0,0.8870647665184216,0.7935126930968054
74.0,48.0,0.0,0.8870647665184216,0.7978517858173081
74.0,49.0,0.0,0.8870647665184216,0.8021014063021726
74.0,50.0,0.0,0.8870647665184216,0.8062651699678177
74.0,51.0,0.0,0.8870647665184216,0.8103464774244994
74.0,52.0,0.0,0.8870647665184216,0.8143485311630132
74.0,53.0,0.0,0.8870647665184216,0.8182743506518857
74.0,54.0,0.0,0.8870647665184216,0.8221267860233528
74.0,55.0,0.0,0.8870647665184216,0.8259085305035229
74.0,56.0,0.0,0.8870647665184216,0.8296221317225151
74.0,57.0,0.0,0.8870647665184216,0.8332700020235346
74.0,58.0,0.0,0.8870647665184216,0.8368544278753675
74.0,59.0,0.0,0.8870647665184216,0.8403775784802631
74.0,60.0,0.0,0.8870647665184216,0.8438415136583598
74.0,61.0,0.0,0.8870647665184216,0.8472481910804124
74.0,62.0,0.0,0.8870647665184216,0.8505994729124108
74.0,63.0,0.0,0.8870647665184216,0.8538971319285595
74.0,64.0,0.0,0.8870647665184216,0.8571428571428571
74.0,65.0,0.0,0.8870647665184216,0.8603382590040649
74.0,66.0,0.0,0.8870647665184216,0.8634848741940647
74.0,67.0,0.0,0.8870647665184216,0.866584170065396
74.0,68.0,0.0,0.8870647665184216,0.8696375487500486
74.0,69.0,0.0,0.8870647665184216,0.8726463509683101
74.0,70.0,0.0,0.8870647665184216,0.8756118595635668
74.0,71.0,0.0,0.8870647665184216,0.8785353027863831
74.0,72.0,0.0,0.8870647665184216,0.8814178573489018
74.0,73.0,0.0,0.8870647665184216,0.8842606512685739
74.0,74.0,0.0,0.8870647665184216,0.8870647665184216
74.0,75.0,0.0,0.8870647665184216,0.8898312414994115
74.0,76.0,0.0,0.8870647665184216,0.8925610733490837
74.0,77.0,0.0,0.8870647665184216,0.8952552200992717
74.0,78.0,0.0,0.8870647665184216,0.8979146026946071
74.0,79.0,0.0,0.8870647665184216,0.9005401068824433
74.0,80.0,0.0,0.8870647665184216,0.9031325849839088
74.0,81.0,0.0,0.8870647665184216,0.9056928575549464
74.0,82.0,0.0,0.8870647665184216,0.9082217149454408
74.0,83.0,0.0,0.8870647665184216,0.9107199187638464
74.0,84.0,0.0,0.8870647665184216,0.9131882032541084
74.0,85.0,0.0,0.8870647665184216,0.9156272765911004
74.0,86.0,0.0,0.8870647665184216,0.9180378221002996
74.0,87.0,0.0,0.8870647665184216,0.9204204994069612
74.0,88.0,0.0,0.8870647665184216,0.922775945519614
74.0,89.0,0.0,0.8870647665184216,0.9251047758523424
74.0,90.0,0.0,0.8870647665184216,0.9274075851899536
74.0,91.0,0.0,0.8870647665184216,0.9296849485998138
74.0,92.0,0.0,0.8870647665184216,0.931937422293859
74.0,93.0,0.0,0.8870647665184216,0.9341655444440046
74.0,94.0,0.0,0.8870647665184216,0.9363698359539482
74.0,95.0,0.0,0.8870647665184216,0.9385508011901356
74.0,96.0,0.0,0.8870647665184216,0.9407089286744508
74.0,97.0,0.0,0.8870647665184216,0.9428446917410184
74.0,98.0,0.0,0.8870647665184216,0.9449585491593157
74.0,99.0,0.0,0.8870647665184216,0.9470509457256584
74.0,100.0,0.0,0.8870647665184216,0.9491223128249608
74.0,101.0,0.0,0.8870647665184216,0.9511730689645422
74.0,102.0,0.0,0.8870647665184216,0.9532036202816422
74.0,103.0,0.0,0.8870647665184216,0.955214361026174
74.0,104.0,0.0,0.8870647665184216,0.9572056740201558
74.0,105.0,0.0,0.8870647665184216,0.9591779310951604
74.0,106.0,0.0,0.8870647665184216,0.9611314935090284
74.0,107.0,0.0,0.8870647665184216,0.9630667123430208
74.0,108.0,0.0,0.8870647665184216,0.9649839288804956
74.0,109.0,0.0,0.8870647665184216,0.9668834749681324
74.0,110.0,0.0,0.8870647665184216,0.9687656733606655
74.0,111.0,0.0,0.8870647665184216,0.9706308380500152
74.0,112.0,0.0,0.8870647665184216,0.9724792745796575
74.0,113.0,0.0,0.8870647665184216,0.974311280345027
74.0,114.0,0.0,0.8870647665184216,0.9761271448806774
74.0,115.0,0.0,0.8870647665184216,0.9779271501349108
74.0,116.0,0.0,0.8870647665184216,0.9797115707325104
74.0,117.0,0.0,0.8870647665184216,0.9814806742262008
74.0,118.0,0.0,0.8870647665184216,0.9832347213374059
74.0,119.0,0.0,0.8870647665184216,0.9849739661868492
74.0,120.0,0.0,0.8870647665184216,0.9866986565155028
74.0,121.0,0.0,0.8870647665184216,0.9884090338963708
74.0,122.0,0.0,0.8870647665184216,0.9901053339375552
74.0,123.0,0.0,0.8870647665184216,0.9917877864770342
74.0,124.0,0.0,0.8870647665184216,0.9934566157695536
74.0,125.0,0.0,0.8870647665184216,0.9951120406660126
74.0,126.0,0.0,0.8870647665184216,0.9967542747857024
74.0,127.0,0.0,0.8870647665184216,0.9983835266817379
74.0,128.0,0.0,0.8870647665184216,1.0
75.0,1.0,1.0,0.8898312414994115,0.0
75.0,2.0,1.0,0.8898312414994115,0.14285714285714285
75.0,3.0,1.0,0.8898312414994115,0.2264232143887366
75.0,4.0,1.0,0.8898312414994115,0.2857142857142857
75.0,5.0,1.0,0.8898312414994115,0.33170401355533746
75.0,6.0,1.0,0.8898312414994115,0.3692803572458794
75.0,7.0,1.0,0.8898312414994115,0.4010507031510863
75.0,8.0,1.0,0.8898312414994115,0.42857142857142855
75.0,9.0,1.0,0.8898312414994115,0.4528464287774732
75.0,10.0,1.0,0.8898312414994115,0.4745611564124804
75.0,11.0,1.0,0.8898312414994115,0.4942045169481854
75.0,12.0,1.0,0.8898312414994115,0.5121375001030224
75.0,13.0,1.0,0.8898312414994115,0.5286342454487275
75.0,14.0,1.0,0.8898312414994115,0.5439078460082291
75.0,15.0,1.0,0.8898312414994115,0.5581272279440741
75.0,16.0,1.0,0.8898312414994115,0.5714285714285714
75.0,17.0,1.0,0.8898312414994115,0.5839232630357628
75.0,18.0,1.0,0.8898312414994115,0.5957035716346161
75.0,19.0,0.9998370180665168,0.8898312414994115,0.6068467876347979
75.0,20.0,0.0,0.8898312414994115,0.6174182992696232
75.0,21.0,0.0,0.8898312414994115,0.627473917539823
75.0,22.0,0.0,0.8898312414994115,0.6370616598053281
75.0,23.0,0.0,0.8898312414994115,0.6462231365795733
75.0,24.0,0.0,0.8898312414994115,0.6549946429601653
75.0,25.0,0.0,0.8898312414994115,0.6634080271106749
75.0,26.0,0.0,0.8898312414994115,0.6714913883058704
75.0,27.0,0.0,0.8898312414994115,0.6792696431662099
75.0,28.0,0.0,0.8898312414994115,0.6867649888653721
75.0,29.0,0.0,0.8898312414994115,0.6939972850182247
75.0,30.0,0.0,0.8898312414994115,0.7009843708012171
75.0,31.0,0.0,0.8898312414994115,0.707742330055268
75.0,32.0,0.0,0.8898312414994115,0.7142857142857143
75.0,33.0,0.0,0.8898312414994115,0.7206277313369219
75.0,34.0,0.0,0.8898312414994115,0.7267804058929057
75.0,35.0,0.0,0.8898312414994115,0.7327547167064238
75.0,36.0,0.0,0.8898312414994115,0.7385607144917589
75.0,37.0,0.0,0.8898312414994115,0.7442076236612786
75.0,38.0,0.0,0.8898312414994115,0.7497039304919407
75.0,39.0,0.0,0.8898312414994115,0.7550574598374641
75.0,40.0,0.0,0.8898312414994115,0.7602754421267661
75.0,41.0,0.0,0.8898312414994115,0.7653645720882977
75.0,42.0,0.0,0.8898312414994115,0.7703310603969659
75.0,43.0,0.0,0.8898312414994115,0.7751806792431568
75.0,44.0,0.0,0.8898312414994115,0.7799188026624709
75.0,45.0,0.0,0.8898312414994115,0.7845504423328107
75.0,46.0,0.0,0.8898312414994115,0.7890802794367161
75.0,47.0,0.0,0.8898312414994115,0.7935126930968054
75.0,48.0,0.0,0.8898312414994115,0.7978517858173081
75.0,49.0,0.0,0.8898312414994115,0.8021014063021726
75.0,50.0,0.0,0.8898312414994115,0.8062651699678177
75.0,51.0,0.0,0.8898312414994115,0.8103464774244994
75.0,52.0,0.0,0.8898312414994115,0.8143485311630132
75.0,53.0,0.0,0.8898312414994115,0.8182743506518857
75.0,54.0,0.0,0.8898312414994115,0.8221267860233528
75.0,55.0,0.0,0.8898312414994115,0.8259085305035229
75.0,56.0,0.0,0.8898312414994115,0.8296221317225151
75.0,57.0,0.0,0.8898312414994115,0.8332700020235346
75.0,58.0,0.0,0.8898312414994115,0.8368544278753675
75.0,59.0,0.0,0.8898312414994115,0.8403775784802631
75.0,60.0,0.0,0.8898312414994115,0.8438415136583598
75.0,61.0,0.0,0.8898312414994115,0.8472481910804124
75.0,62.0,0.0,0.8898312414994115,0.8505994729124108
75.0,63.0,0.0,0.8898312414994115,0.8538971319285595
75.0,64.0,0.0,0.8898312414994115,0.8571428571428571
75.0,65.0,0.0,0.8898312414994115,0.8603382590040649
75.0,66.0,0.0,0.8898312414994115,0.8634848741940647
75.0,67.0,0.0,0.8898312414994115,0.866584170065396
75.0,68.0,0.0,0.8898312414994115,0.8696375487500486
75.0,69.0,0.0,0.8898312414994115,0.8726463509683101
75.0,70.0,0.0,0.8898312414994115,0.8756118595635668
75.0,71.0,0.0,0.8898312414994115,0.8785353027863831
75.0,72.0,0.0,0.8898312414994115,0.8814178573489018
75.0,73.0,0.0,0.8898312414994115,0.8842606512685739
75.0,74.0,0.0,0.8898312414994115,0.8870647665184216
75.0,75.0,0.0,0.8898312414994115,0.8898312414994115
75.0,76.0,0.0,0.8898312414994115,0.8925610733490837
75.0,77.0,0.0,0.8898312414994115,0.8952552200992717
75.0,78.0,0.0,0.8898312414994115,0.8979146026946071
75.0,79.0,0.0,0.8898312414994115,0.9005401068824433
75.0,80.0,0.0,0.8898312414994115,0.9031325849839088
75.0,81.0,0.0,0.8898312414994115,0.9056928575549464
75.0,82.0,0.0,0.8898312414994115,0.9082217149454408
75.0,83.0,0.0,0.8898312414994115,0.9107199187638464
75.0,84.0,0.0,0.8898312414994115,0.9131882032541084
75.0,85.0,0.0,0.8898312414994115,0.9156272765911004
75.0,86.0,0.0,0.8898312414994115,0.9180378221002996
75.0,87.0,0.0,0.8898312414994115,0.9204204994069612
75.0,88.0,0.0,0.8898312414994115,0.922775945519614
75.0,89.0,0.0,0.8898312414994115,0.9251047758523424
75.0,90.0,0.0,0.8898312414994115,0.9274075851899536
75.0,91.0,0.0,0.8898312414994115,0.9296849485998138
75.0,92.0,0.0,0.8898312414994115,0.931937422293859
75.0,93.0,0.0,0.8898312414994115,0.9341655444440046
75.0,94.0,0.0,0.8898312414994115,0.9363698359539482
75.0,95.0,0.0,0.8898312414994115,0.9385508011901356
75.0,96.0,0.0,0.8898312414994115,0.9407089286744508
75.0,97.0,0.0,0.8898312414994115,0.9428446917410184
75.0,98.0,0.0,0.8898312414994115,0.9449585491593157
75.0,99.0,0.0,0.8898312414994115,0.9470509457256584
75.0,100.0,0.0,0.8898312414994115,0.9491223128249608
75.0,101.0,0.0,0.8898312414994115,0.9511730689645422
75.0,102.0,0.0,0.8898312414994115,0.9532036202816422
75.0,103.0,0.0,0.8898312414994115,0.955214361026174
75.0,104.0,0.0,0.8898312414994115,0.9572056740201558
75.0,105.0,0.0,0.8898312414994115,0.9591779310951604
75.0,106.0,0.0,0.8898312414994115,0.9611314935090284
75.0,107.0,0.0,0.8898312414994115,0.9630667123430208
75.0,108.0,0.0,0.8898312414994115,0.9649839288804956
75.0,109.0,0.0,0.8898312414994115,0.9668834749681324
75.0,110.0,0.0,0.8898312414994115,0.9687656733606655
75.0,111.0,0.0,0.8898312414994115,0.9706308380500152
